#"Step","Potential Energy (kJ/mole)","Temperature (K)"
36760000,-78508.31456797765,313.5697969437878
36765000,-78704.84191172765,317.58721385120344
36770000,-78646.54894297765,314.1139607544465
36775000,-78252.91613047765,315.3094239559818
36780000,-78515.45909922765,316.2196331044958
36785000,-78200.25988047765,319.1380853331981
36790000,-78587.54503672765,315.49426905622084
36795000,-78636.33409922765,314.92582981242685
36800000,-78751.08800547765,312.2873911175506
36805000,-78923.84581797765,315.2043819690369
36810000,-78245.25988047765,312.4788480648509
36815000,-78704.68956797765,316.10986368941695
36820000,-78472.85363047765,308.5477096766894
36825000,-78705.84581797765,312.2602754316046
36830000,-78887.39269297765,311.88071791036805
36835000,-78323.83019297765,318.7546528990066
36840000,-78631.83019297765,310.71080254986526
36845000,-78571.61925547765,311.3402696630836
36850000,-78784.10363047765,315.9567687767218
36855000,-78501.02159922765,309.47338527925814
36860000,-78494.15050547765,310.48018240423136
36865000,-78626.36534922765,313.12921521900995
36870000,-78265.91222422765,310.3892386370919
36875000,-78754.23644297765,314.0181377755199
36880000,-78546.52550547765,313.4703063704034
36885000,-78595.35753672765,311.67307992384264
36890000,-78528.87706797765,304.0142311575394
36895000,-78769.21691172765,318.6338071898136
36900000,-78225.00988047765,320.2113911534776
36905000,-78501.93566172765,311.71137083309884
36910000,-78069.50206797765,313.64525962016467
36915000,-78345.38097422765,312.23901538956216
36920000,-78627.04894297765,316.51466688440775
36925000,-78731.25988047765,302.65278820804593
36930000,-78477.67784922765,310.02877384664
36935000,-78464.43566172765,311.00085167170386
36940000,-78403.45519297765,316.3329638442975
36945000,-78240.20519297765,311.69493328546616
36950000,-78404.57238047765,315.31672276315334
36955000,-78288.58800547765,306.21559750404714
36960000,-78246.17784922765,313.07433841493054
36965000,-78437.82238047765,311.2670545070559
36970000,-78598.65831797765,321.62412269543563
36975000,-78862.90050547765,317.83659809717193
36980000,-78691.23644297765,317.4895071633399
36985000,-78310.94738047765,318.39065636533576
36990000,-78502.61144297765,311.5735109612312
36995000,-78513.25988047765,317.8556191500092
37000000,-78045.39659922765,316.1959657863053
37005000,-78240.42003672765,314.8180377728449
37010000,-77964.09191172765,312.8470442327182
37015000,-78730.84972422765,308.9102046619797
37020000,-78274.40831797765,312.0001631492878
37025000,-78278.58019297765,314.669790711727
37030000,-77410.62316172765,314.0475206430727
37035000,-78400.57238047765,319.55461740284005
37040000,-78466.65050547765,318.9618379771429
37045000,-78768.04894297765,317.3297700297755
37050000,-78471.31456797765,311.1993849190994
37055000,-78240.64269297765,311.72514265928027
37060000,-78577.77550547765,314.00103199076733
37065000,-78422.23253672765,311.8333226188617
37070000,-78698.56456797765,310.1627513734773
37075000,-78444.71300547765,312.621774112205
37080000,-78323.43175547765,314.40129806477444
37085000,-78660.69738047765,306.3629317860067
37090000,-78542.93566172765,316.3127821281014
37095000,-78928.34581797765,310.60500095755896
37100000,-78724.86144297765,317.8191110438457
37105000,-78426.86534922765,307.8452572588398
37110000,-78505.11925547765,322.10658102707555
37115000,-79018.45519297765,320.72949433631914
37120000,-78525.26378672765,314.7171376369399
37125000,-78622.75597422765,308.31989691033374
37130000,-78768.45128672765,317.99708513711823
37135000,-78595.23253672765,317.6728374597944
37140000,-78800.10363047765,318.6588327434849
37145000,-78597.89659922765,316.4692453230018
37150000,-78754.47081797765,308.972201706482
37155000,-78852.93566172765,313.85555992684044
37160000,-77799.27941172765,314.339574887172
37165000,-78925.29113047765,311.00204230270816
37170000,-78835.05675547765,302.86589940295886
37175000,-78834.57628672765,312.9809755137896
37180000,-78762.22863047765,314.43187996255097
37185000,-78395.57238047765,312.7414186125735
37190000,-78617.12706797765,317.81641534389007
37195000,-78561.89269297765,315.61364622623086
37200000,-78635.63488047765,311.90823181853034
37205000,-78662.24816172765,320.5160862682998
37210000,-78310.64269297765,315.7985681275025
37215000,-79031.47081797765,312.0330523822118
37220000,-78744.55675547765,317.645068883265
37225000,-78654.49816172765,311.68918381735784
37230000,-77934.84581797765,319.18758562983453
37235000,-78538.00988047765,320.7447179596174
37240000,-78899.26378672765,316.80321900399304
37245000,-78438.59581797765,320.0427935044205
37250000,-78859.25988047765,313.0915771521626
37255000,-78437.22472422765,321.43261725993153
37260000,-78369.30284922765,313.1959408082677
37265000,-78585.27159922765,314.274515693299
37270000,-78156.15441172765,311.2388700506845
37275000,-78450.93956797765,317.6702209616101
37280000,-78867.65050547765,312.2414629421191
37285000,-78341.21300547765,310.7420750938914
37290000,-78046.65050547765,311.0185275141465
37295000,-78280.19347422765,315.89807190382396
37300000,-78370.47863047765,312.6494019215782
37305000,-78253.78331797765,320.562188688986
37310000,-78618.86144297765,306.1397642185135
37315000,-78501.84191172765,312.86253580115704
37320000,-78300.07238047765,315.871290874194
37325000,-78126.13488047765,310.33183287626457
37330000,-78477.98644297765,316.0636602001525
37335000,-78761.22081797765,308.77077453795846
37340000,-78694.48644297765,314.19914503808576
37345000,-78182.58019297765,309.2377925730725
37350000,-78489.37316172765,310.10585285289187
37355000,-78618.28331797765,312.6855082754176
37360000,-78384.70909922765,310.57843782796476
37365000,-78600.78722422765,314.3618198213084
37370000,-78193.59191172765,318.0432425381639
37375000,-78755.38488047765,307.6804415927406
37380000,-78744.20909922765,312.94762999336626
37385000,-78288.32238047765,318.18651648703354
37390000,-78956.85363047765,317.10177845647866
37395000,-78446.06456797765,315.04121925565255
37400000,-78440.84581797765,309.58712370041684
37405000,-78432.24425547765,318.1109077975609
37410000,-78313.21300547765,309.5035429520234
37415000,-78465.63488047765,314.949040173163
37420000,-78108.95909922765,311.3810861044946
37425000,-78280.51378672765,314.57492922733445
37430000,-78344.97863047765,321.5843580522821
37435000,-78593.18956797765,314.3607128112748
37440000,-78306.86144297765,314.15824202286717
37445000,-78319.95519297765,314.77307091773775
37450000,-78587.91613047765,310.6761582168803
37455000,-78475.25206797765,312.8890518558687
37460000,-78276.40831797765,312.78518752035785
37465000,-78485.33019297765,309.9722637832704
37470000,-78450.76769297765,313.19496977552996
37475000,-78595.02941172765,314.3318058865063
37480000,-78620.29113047765,312.9557910295743
37485000,-78812.76769297765,315.2889787576177
37490000,-78733.58019297765,312.8186643623456
37495000,-78670.48644297765,309.4273048533768
37500000,-78463.90831797765,313.55434891201975
37505000,-78462.12316172765,313.54139718034946
37510000,-78952.47472422765,309.57426495345
37515000,-78673.22081797765,314.1752004039746
37520000,-78590.58019297765,312.2962218301164
37525000,-78665.64269297765,314.94340884596664
37530000,-78505.89659922765,316.91906131428124
37535000,-78812.59972422765,320.5017731807771
37540000,-78889.37706797765,318.27365984647605
37545000,-78652.38488047765,315.700771770116
37550000,-78054.75988047765,303.0655729824966
37555000,-77891.26769297765,309.43477087751796
37560000,-78759.98644297765,313.19284451097366
37565000,-78215.99425547765,308.04160781296304
37570000,-78304.86144297765,312.37001750575126
37575000,-78451.34191172765,313.6082711588585
37580000,-78414.29113047765,308.9630774927044
37585000,-78485.24816172765,315.34361366782247
37590000,-78334.54113047765,313.83312244808303
37595000,-78633.63488047765,311.09199134754647
37600000,-78439.09581797765,310.61856345904755
37605000,-78624.37706797765,316.1884264740168
37610000,-78775.09581797765,317.24213963436137
37615000,-78610.26769297765,312.8223048131046
37620000,-77939.47081797765,315.7557844485042
37625000,-78365.63488047765,310.4512782988959
37630000,-78623.13488047765,314.3624238806382
37635000,-78471.63878672765,314.0753512153465
37640000,-78741.29894297765,311.0159910684738
37645000,-78556.90050547765,313.4067526827524
37650000,-77989.57238047765,314.05045239923726
37655000,-78442.80284922765,314.13494891866185
37660000,-78640.00206797765,313.56257423445305
37665000,-78250.86925547765,317.5523150312936
37670000,-78526.54113047765,313.428552133647
37675000,-78676.06847422765,318.7715335457709
37680000,-78965.04894297765,319.4394258874402
37685000,-78768.88097422765,306.8404793106289
37690000,-78355.90050547765,312.6205878530486
37695000,-78574.30284922765,317.8186081887742
37700000,-78442.63488047765,314.01783290065725
37705000,-78946.30284922765,313.766109120102
37710000,-78206.19738047765,313.6886759236113
37715000,-78842.57238047765,315.97464430049536
37720000,-78857.34581797765,306.6539461146965
37725000,-78375.58800547765,318.6033001927893
37730000,-78989.81456797765,311.3694169760374
37735000,-78257.97081797765,313.60217945562556
37740000,-78485.58409922765,317.69818544201155
37745000,-78306.32628672765,312.4396434953992
37750000,-78351.05675547765,310.43540001772493
37755000,-79009.70519297765,307.82752285063776
37760000,-78087.40050547765,321.0160811864546
37765000,-78200.15050547765,317.0899540843555
37770000,-78308.51769297765,312.35973385124885
37775000,-78394.92394297765,307.3857387084941
37780000,-79092.54113047765,315.1997924934952
37785000,-78479.35363047765,311.1185492613033
37790000,-78582.41222422765,317.61608203693294
37795000,-78581.87316172765,309.6075986641826
37800000,-78778.01378672765,321.2343333243232
37805000,-79362.91613047765,317.72982870519394
37810000,-78202.12706797765,316.797464817269
37815000,-78358.33409922765,315.9577778136784
37820000,-78741.20519297765,315.69363981854906
37825000,-79307.09191172765,315.9271520753231
37830000,-78804.56066172765,311.67931941058714
37835000,-78461.80284922765,314.46623959418446
37840000,-78347.13488047765,308.8655479262147
37845000,-78491.33800547765,311.3171980861013
37850000,-79197.93175547765,317.9840881554832
37855000,-78254.01378672765,306.6135390739602
37860000,-78712.61144297765,314.31637827879115
37865000,-78704.15050547765,312.18204019960933
37870000,-78245.02550547765,314.9030454142794
37875000,-78565.85363047765,316.79630728609806
37880000,-78775.33800547765,315.74657696071193
37885000,-78545.94738047765,314.946014442771
37890000,-78412.05675547765,311.9583537354823
37895000,-78201.15831797765,312.19942672276443
37900000,-78260.71300547765,320.5130684506534
37905000,-78247.66613047765,314.94966718947626
37910000,-78529.12316172765,318.30598505757456
37915000,-78238.68175547765,311.8663436361311
37920000,-78744.43956797765,322.4151024284306
37925000,-79004.61144297765,313.7437176517051
37930000,-78289.76378672765,315.66384371127026
37935000,-78561.91613047765,309.7430842262828
37940000,-79147.04113047765,311.28929628953387
37945000,-78342.18956797765,316.2909609811114
37950000,-78365.04113047765,310.8296548663929
37955000,-78550.16613047765,310.3952847795721
37960000,-78221.51769297765,314.86844254134206
37965000,-78073.08409922765,311.2383981236668
37970000,-78731.01769297765,307.82561382863605
37975000,-79006.46300547765,309.27747406471906
37980000,-78275.48644297765,316.2759543485835
37985000,-78496.84191172765,311.5521149269749
37990000,-78293.90831797765,318.8327529556597
37995000,-78413.33019297765,318.16200409435993
38000000,-78524.75988047765,314.12850114097733
38005000,-78507.31847422765,315.5151596640285
38010000,-78477.80675547765,309.8101971857443
38015000,-78398.25597422765,315.5536991413767
38020000,-78292.54113047765,319.7496545898974
38025000,-78373.61144297765,308.95370723406114
38030000,-78621.54113047765,312.9155643109946
38035000,-78378.49425547765,309.81186988399645
38040000,-78563.26769297765,309.92964986022247
38045000,-78818.26769297765,314.86935902465564
38050000,-78209.89269297765,317.80809033560047
38055000,-78474.63488047765,315.2432501820115
38060000,-78871.17784922765,318.1847631177141
38065000,-78387.84581797765,311.44272594530435
38070000,-78376.91613047765,316.41122365693684
38075000,-78195.82238047765,314.74493139462146
38080000,-78252.25597422765,317.18957140814484
38085000,-78794.28331797765,312.9404158518413
38090000,-78446.23644297765,320.5668817282201
38095000,-78178.93956797765,312.38202606122866
38100000,-79043.73644297765,320.0184488289397
38105000,-78665.77550547765,310.93070857429103
38110000,-78855.87316172765,317.1304375485623
38115000,-78762.86144297765,314.3243568024686
38120000,-78677.77941172765,312.9061313073236
38125000,-78809.90050547765,319.71081475879447
38130000,-78634.01769297765,309.0315935315976
38135000,-78594.00988047765,310.42899415799207
38140000,-78260.73253672765,314.59345785309756
38145000,-78751.50988047765,313.6378649228344
38150000,-78483.90831797765,316.6158861275836
38155000,-78317.86534922765,314.30001684409746
38160000,-78674.30675547765,319.4919444591411
38165000,-78123.57238047765,316.76314690346936
38170000,-78585.68956797765,315.2569010047947
38175000,-78608.50597422765,309.47287584066544
38180000,-78425.54113047765,315.8175580435398
38185000,-78304.36144297765,314.8593785762733
38190000,-78526.32238047765,315.56358443139806
38195000,-78430.72863047765,316.71101023525483
38200000,-78726.15831797765,318.871258838062
38205000,-78707.77941172765,314.3618940637848
38210000,-78650.75206797765,320.24538309648966
38215000,-78736.13488047765,306.4350042211231
38220000,-78131.72863047765,315.8840597544005
38225000,-78696.54113047765,310.01966009174896
38230000,-79035.83409922765,316.7969217982556
38235000,-78835.00988047765,311.1598300148786
38240000,-78867.10363047765,316.3120442088246
38245000,-78478.91613047765,316.69881276475735
38250000,-78584.09972422765,309.02293197629774
38255000,-78946.79503672765,314.54521087993123
38260000,-78872.93956797765,316.7039135437271
38265000,-78110.57238047765,316.2765059675591
38270000,-78443.29113047765,314.58397380174665
38275000,-78707.40831797765,314.87462788956736
38280000,-78336.74034922765,316.69388999837116
38285000,-78466.87706797765,309.36181699067106
38290000,-78776.52550547765,317.5504994227926
38295000,-78745.67394297765,317.91064406715975
38300000,-78922.31456797765,319.0686054304763
38305000,-78912.45519297765,308.7290658049471
38310000,-78270.44738047765,310.9087534805107
38315000,-78859.90441172765,319.0863949816635
38320000,-78483.44347422765,313.4016572834284
38325000,-78666.49425547765,311.06303852678525
38330000,-78825.76769297765,309.69488155608764
38335000,-78356.33019297765,312.0931382373681
38340000,-78473.89659922765,317.47575097035354
38345000,-78545.95519297765,314.43702912004414
38350000,-78665.10363047765,309.38560707202197
38355000,-78676.77159922765,312.36866011223594
38360000,-78984.72472422765,312.61603310177287
38365000,-78366.02550547765,312.4090707540301
38370000,-79022.38488047765,313.05852757263887
38375000,-78908.90050547765,305.71875435268856
38380000,-78493.70909922765,314.2046528476727
38385000,-78394.11144297765,312.44907261593636
38390000,-78031.87706797765,312.36609106453324
38395000,-78309.28331797765,306.979071548014
38400000,-78819.16613047765,314.14745264197904
38405000,-78287.33019297765,313.15304724494354
38410000,-78602.05675547765,309.2850286342951
38415000,-78685.08800547765,312.0925178325241
38420000,-78833.81456797765,312.5940830526227
38425000,-78740.29113047765,314.1877328544841
38430000,-78777.79113047765,308.9225197708849
38435000,-78464.83800547765,304.5098134012635
38440000,-78188.05675547765,310.4871426170204
38445000,-78476.38488047765,311.8147320867895
38450000,-78425.57628672765,308.38904972831756
38455000,-78480.58800547765,311.94292304048304
38460000,-78555.40050547765,318.27597070266194
38465000,-78563.75206797765,313.5429420464133
38470000,-78667.73253672765,314.0158971159297
38475000,-78494.78331797765,311.7658528231068
38480000,-78734.66613047765,318.3310940338106
38485000,-78627.38878672765,314.8520960025216
38490000,-78302.47863047765,316.07326794191044
38495000,-78624.91613047765,322.2508247891475
38500000,-78861.61925547765,311.9224126652769
38505000,-78494.67003672765,315.6559333989224
38510000,-78805.40050547765,317.04517160197236
38515000,-78613.36925547765,314.56943301748015
38520000,-78452.00206797765,317.03826157400107
38525000,-78425.32238047765,320.12359355727637
38530000,-78408.19738047765,318.42434208742003
38535000,-78200.34191172765,316.57496098921405
38540000,-78697.80675547765,314.3578456213905
38545000,-78669.73253672765,318.2296197002508
38550000,-78262.57238047765,317.72786341031724
38555000,-78481.82628672765,317.10768456100067
38560000,-78704.89269297765,313.7253328698968
38565000,-78804.83019297765,319.41705034676653
38570000,-78719.88878672765,314.05833046629556
38575000,-78700.24816172765,308.4919771125816
38580000,-78690.06066172765,313.258755298209
38585000,-78730.58800547765,309.0042835631226
38590000,-78652.50988047765,313.1750888789972
38595000,-78862.77159922765,317.4160699024466
38600000,-78600.90050547765,309.36382035220817
38605000,-78911.97081797765,319.83503231769953
38610000,-79071.25206797765,316.70555400581407
38615000,-78518.42394297765,311.5888914071123
38620000,-78770.21691172765,308.74149671261955
38625000,-77995.63878672765,317.08147104265834
38630000,-78498.52550547765,311.0575181627207
38635000,-78611.41613047765,314.8040976755939
38640000,-78476.91613047765,305.1843916530367
38645000,-78725.42784922765,315.7483804740693
38650000,-78390.06847422765,312.46872136701154
38655000,-78646.28331797765,314.7664085156399
38660000,-78498.07238047765,314.17512845718875
38665000,-79022.83019297765,310.8506863976141
38670000,-78230.78331797765,309.2543149288509
38675000,-78829.70519297765,310.50167562420336
38680000,-78635.73253672765,312.3948090225928
38685000,-79011.66222422765,320.5692010741032
38690000,-78615.58409922765,309.57193983219645
38695000,-78452.21300547765,320.72950300092504
38700000,-78678.90831797765,315.74599653368057
38705000,-78643.79503672765,313.43128233532
38710000,-78451.48644297765,316.25520826939055
38715000,-77908.20128672765,303.91010520828223
38720000,-78481.20519297765,318.9335727589071
38725000,-78320.72863047765,309.84314302484637
38730000,-78153.31456797765,316.442005565065
38735000,-78716.02159922765,312.4654665413968
38740000,-78937.58800547765,314.45730234814664
38745000,-78396.19738047765,314.34604254092125
38750000,-78242.18956797765,314.266948491948
38755000,-78430.20519297765,314.8467979881099
38760000,-78709.68175547765,311.6034164753382
38765000,-78354.81066172765,313.79143799816705
38770000,-78469.76378672765,316.0665059085043
38775000,-78141.86925547765,317.6315412316457
38780000,-78542.46691172765,320.1234548160008
38785000,-78244.92394297765,310.5314376115869
38790000,-78449.18175547765,318.0381024468178
38795000,-79026.76378672765,318.0080485813461
38800000,-78720.69738047765,309.6114575494236
38805000,-78650.09972422765,317.0600718667963
38810000,-78527.45128672765,312.05724975850774
38815000,-78557.32238047765,313.69333567984216
38820000,-78389.80675547765,319.8262311806548
38825000,-78065.09191172765,311.1981937403564
38830000,-78724.80675547765,318.2957506458436
38835000,-78616.45128672765,311.8038871434017
38840000,-78427.62316172765,313.19553571712333
38845000,-78918.18956797765,314.3649156181091
38850000,-78447.54894297765,318.4586021188882
38855000,-78673.13488047765,313.66871699268717
38860000,-78910.62316172765,308.5459109035314
38865000,-79171.36144297765,313.0248943580526
38870000,-78850.97081797765,314.0923320799119
38875000,-78230.64659922765,312.7296976633541
38880000,-78465.06456797765,315.70000894398055
38885000,-78562.87706797765,313.63058925384024
38890000,-78602.11534922765,307.3385955509841
38895000,-78747.27550547765,315.4262823865641
38900000,-78780.67394297765,314.1501199917716
38905000,-78792.93175547765,313.93575169172766
38910000,-78871.02941172765,309.08081200124815
38915000,-78288.24816172765,318.1317639414627
38920000,-78549.12706797765,310.01401061292626
38925000,-78577.01769297765,317.970148957023
38930000,-78416.33800547765,314.9974822515816
38935000,-78483.42394297765,313.9602581360571
38940000,-78867.02941172765,312.9476590225457
38945000,-78691.67394297765,310.88670006391806
38950000,-79036.06456797765,317.90531616482855
38955000,-78716.11144297765,309.50250115156916
38960000,-78380.37706797765,313.2437401680074
38965000,-78761.19738047765,318.2827103905297
38970000,-78606.36144297765,315.05775093419857
38975000,-78660.92003672765,309.5023096650108
38980000,-78674.06066172765,315.04691694919035
38985000,-78590.90441172765,313.58365158604397
38990000,-78904.78331797765,315.8074807555616
38995000,-78257.83800547765,315.69980483857813
39000000,-78675.87316172765,314.55941082867076
39005000,-78745.94347422765,314.68404524072184
39010000,-78521.17784922765,313.3691606188306
39015000,-78699.38878672765,309.04653529853493
39020000,-78569.77941172765,311.786041162942
39025000,-78418.86925547765,314.55302989261315
39030000,-78581.25988047765,315.087549231619
39035000,-78298.12706797765,304.39409192021196
39040000,-78623.09581797765,315.8463115844673
39045000,-78279.59581797765,316.5222570954962
39050000,-78650.84581797765,317.1296652451045
39055000,-78232.75206797765,308.4397650246062
39060000,-78250.00206797765,313.0910046089955
39065000,-78073.84972422765,307.0488482764959
39070000,-78436.62706797765,320.3735115151055
39075000,-78638.47863047765,314.9935781569534
39080000,-78448.84581797765,311.0371876860265
39085000,-78934.65831797765,313.1195981014867
39090000,-78287.89269297765,313.48044740654535
39095000,-78375.21300547765,309.6417696490045
39100000,-78337.72081797765,317.39134094077025
39105000,-78526.88097422765,315.0805243375169
39110000,-78611.56847422765,308.38201234022665
39115000,-78651.78722422765,310.07668120711367
39120000,-78623.59581797765,314.43268301134646
39125000,-78838.00988047765,315.0289718725637
39130000,-78610.54894297765,315.62598492670867
39135000,-78146.35363047765,316.72114925705006
39140000,-78431.11534922765,311.05673604192964
39145000,-78442.25206797765,318.9337238545185
39150000,-78178.68175547765,316.83241438889047
39155000,-78826.46691172765,316.82202176574077
39160000,-78112.04894297765,315.88849358055285
39165000,-78434.79113047765,315.735087355493
39170000,-78583.42784922765,312.10978457784927
39175000,-78683.72863047765,310.4848171931669
39180000,-79032.58800547765,312.6678489951011
39185000,-78211.32238047765,310.9679443548427
39190000,-78528.95519297765,313.61669394585397
39195000,-78433.36925547765,306.6251408073585
39200000,-78411.08019297765,311.3680382602272
39205000,-78656.90831797765,317.0137655510593
39210000,-78343.19738047765,313.83838685676
39215000,-78674.47863047765,315.4105775175785
39220000,-78527.25988047765,313.59258759865594
39225000,-78122.86925547765,314.9280759293788
39230000,-78894.83409922765,311.34282825058165
39235000,-78209.13878672765,308.4843665180664
39240000,-78425.97863047765,314.6392428779076
39245000,-78417.10363047765,310.52751516821104
39250000,-78362.56456797765,314.6774926779669
39255000,-78410.24425547765,321.41870872051027
39260000,-78508.40441172765,315.8647983758856
39265000,-78630.01769297765,316.1837206457389
39270000,-78199.86925547765,315.54566383113837
39275000,-78779.59191172765,311.84513854751555
39280000,-78201.39659922765,320.6552375396906
39285000,-78962.59191172765,314.37304551112373
39290000,-78521.33800547765,311.47625317697947
39295000,-78101.23644297765,312.8611768403579
39300000,-78503.18956797765,319.4310290367099
39305000,-78403.61144297765,315.21977253719075
39310000,-78650.16613047765,310.15851727125425
39315000,-78752.75597422765,313.3245206487364
39320000,-78883.30675547765,316.05665411977645
39325000,-78841.33800547765,311.06125438108865
39330000,-78557.93956797765,308.6409688291285
39335000,-78605.81456797765,309.0256119808991
39340000,-78547.30675547765,308.5401757624016
39345000,-78278.36534922765,312.8459860685477
39350000,-78980.18956797765,308.81156860071457
39355000,-78537.36925547765,306.42283817706164
39360000,-78390.71300547765,316.71361463973864
39365000,-78720.27941172765,312.7827823797293
39370000,-78698.54894297765,309.3308401113954
39375000,-78540.43566172765,317.3280307964302
39380000,-78589.58409922765,319.6166810075222
39385000,-79072.04894297765,313.5942570905954
39390000,-79209.05675547765,309.28626028239614
39395000,-78571.90050547765,312.305536468346
39400000,-78321.78331797765,309.04604052734123
39405000,-78901.74425547765,310.259038110433
39410000,-78355.25206797765,315.37225477194374
39415000,-78521.33019297765,317.2807094526297
39420000,-78336.23644297765,319.4067932122538
39425000,-78586.43956797765,312.5577146496341
39430000,-78519.93175547765,316.2331031777315
39435000,-78883.33019297765,314.1043684686797
39440000,-78866.37706797765,307.3966318602165
39445000,-78681.22081797765,315.4127189307592
39450000,-78478.43956797765,308.5098538785989
39455000,-78548.20519297765,316.2585883333556
39460000,-78705.01378672765,312.6008397841211
39465000,-78266.76769297765,315.2291251585662
39470000,-78890.88878672765,314.5625462716796
39475000,-78497.65831797765,319.47093920105135
39480000,-78254.25206797765,311.4887203554682
39485000,-78534.58800547765,314.18323553401245
39490000,-78439.28331797765,316.4778170938461
39495000,-78742.61925547765,316.6203256107086
39500000,-78250.82628672765,313.3233999262641
39505000,-78479.18175547765,308.8316275444327
39510000,-78475.69738047765,316.0391366867451
39515000,-78795.01378672765,317.0375344245112
39520000,-78501.13488047765,316.75290353295287
39525000,-78570.46691172765,315.2130417445493
39530000,-78276.90050547765,320.4077483063353
39535000,-78654.21300547765,308.10578081283285
39540000,-78025.18956797765,318.94618360186837
39545000,-78483.80284922765,318.53735807430854
39550000,-78727.58800547765,317.8592877049024
39555000,-78231.90050547765,312.7162887481155
39560000,-78661.95128672765,319.5510195217129
39565000,-78286.24425547765,313.73848537426335
39570000,-78675.43956797765,320.9270504316239
39575000,-78260.15831797765,310.49479186658544
39580000,-78355.28331797765,316.57522095325965
39585000,-78584.92394297765,315.76553014267205
39590000,-79088.38488047765,310.5646198358355
39595000,-78371.58019297765,315.56403103666037
39600000,-78497.40441172765,325.7584169866843
39605000,-78370.33800547765,321.5026602643666
39610000,-78813.67784922765,305.0128235120569
39615000,-78896.43956797765,311.00920417678435
39620000,-78518.18175547765,311.2768329285457
39625000,-78736.72863047765,316.43307508006535
39630000,-78851.15050547765,316.63930338869534
39635000,-78881.00206797765,310.91894864397335
39640000,-78299.51378672765,315.75987853323494
39645000,-78520.24425547765,314.15305122838976
39650000,-78651.47863047765,313.35986127246326
39655000,-78304.27159922765,318.96590952327807
39660000,-78696.00206797765,315.2332354712328
39665000,-78466.04894297765,313.42789805406284
39670000,-78499.22863047765,312.3041748522192
39675000,-79012.94738047765,319.67095428903946
39680000,-78577.79113047765,312.41488210884876
39685000,-78537.98644297765,311.39275435928585
39690000,-78229.85363047765,314.10608169576716
39695000,-78511.44738047765,311.9354285830335
39700000,-78470.28722422765,308.1864092159074
39705000,-78317.19738047765,317.91870068766735
39710000,-78621.31456797765,322.1063197311396
39715000,-78771.83019297765,315.88069160894787
39720000,-78716.29894297765,313.8058388135487
39725000,-78679.37706797765,316.8551466075753
39730000,-78732.84972422765,308.65739865317204
39735000,-78603.14659922765,314.24524706338883
39740000,-79274.97863047765,316.48872445946404
39745000,-78250.60363047765,314.66171924735056
39750000,-78558.21691172765,316.879189168089
39755000,-78776.11925547765,309.77835019390835
39760000,-78492.45909922765,309.34505666147055
39765000,-78691.90831797765,310.52748043513606
39770000,-78253.49034922765,315.93994503490194
39775000,-78040.57628672765,311.38709527323
39780000,-79170.12706797765,312.1818781205535
39785000,-78381.34581797765,316.8974370790302
39790000,-78833.91613047765,320.2117696505225
39795000,-78769.51769297765,313.90572999718944
39800000,-78712.36925547765,316.11455980023106
39805000,-78635.18175547765,307.82549620003584
39810000,-78127.25988047765,315.059644814278
39815000,-78053.65441172765,311.877918543086
39820000,-78534.94738047765,317.0449717766502
39825000,-78678.17394297765,323.7271302449991
39830000,-78957.48644297765,313.0671872973326
39835000,-78751.89269297765,312.4058640278272
39840000,-78749.05675547765,311.87992389105386
39845000,-78649.99425547765,305.19324931758206
39850000,-78813.77550547765,313.8856498721813
39855000,-78756.56847422765,313.665202886065
39860000,-78608.08800547765,312.3943748971866
39865000,-79097.22472422765,313.2418878834264
39870000,-78454.08019297765,315.9900173518382
39875000,-78755.22863047765,322.64141683502453
39880000,-78119.50206797765,311.46925237646974
39885000,-78350.85753672765,310.1711766816161
39890000,-78472.77550547765,314.1963876516356
39895000,-78595.20519297765,315.27513644304435
39900000,-78475.51769297765,317.1001558801585
39905000,-78646.30675547765,315.001006759558
39910000,-78534.24816172765,318.869589208793
39915000,-78499.72863047765,310.3883643225539
39920000,-78222.86144297765,309.85349013215114
39925000,-78326.09191172765,316.7387909555442
39930000,-78514.86144297765,320.82064835755926
39935000,-78636.79503672765,311.65784995123386
39940000,-78594.53331797765,317.49970417908247
39945000,-78656.41613047765,314.6459839624988
39950000,-78350.86144297765,310.5169697918336
39955000,-77959.31456797765,314.9640599957999
39960000,-78682.96691172765,309.1296125176063
39965000,-78359.97863047765,316.358451080443
39970000,-78898.75988047765,306.5722890058427
39975000,-78926.68175547765,312.6296223087052
39980000,-78837.51769297765,318.23233948835474
39985000,-78454.37706797765,315.37942429464005
39990000,-78600.82238047765,313.6062854464746
39995000,-78303.41222422765,314.4541796725719
40000000,-78533.89269297765,315.96152103071364
40005000,-78233.45128672765,314.18751974482143
40010000,-79153.61925547765,311.26973240025507
40015000,-78250.36534922765,313.6685634106913
40020000,-77976.57238047765,316.17996438972716
40025000,-79021.37706797765,311.42002378380937
40030000,-78122.33800547765,314.4434885121108
40035000,-78575.55675547765,308.9119012387221
40040000,-78844.13097422765,304.89233308293575
40045000,-78691.93956797765,319.4121429103746
40050000,-78502.58409922765,305.9954976751959
40055000,-78043.54113047765,312.77800832530903
40060000,-78178.66613047765,307.4572389913269
40065000,-78565.65441172765,315.9637837402194
40070000,-78880.56456797765,315.2842569311332
40075000,-78978.18566172765,315.51425188123346
40080000,-78670.83019297765,310.56567115134175
40085000,-78779.38097422765,312.0962749820229
40090000,-78988.85753672765,316.68755075484637
