#"Step","Potential Energy (kJ/mole)","Temperature (K)"
43220000,-79567.07727488587,309.12393609577333
43225000,-79206.46008738587,311.7593236108435
43230000,-79482.44446238587,320.1032786040893
43235000,-79668.21789988587,310.3697928874181
43240000,-79140.53039988587,316.377099869157
43245000,-79674.10852488587,317.1188634293639
43250000,-79172.56555613587,311.43808952304107
43255000,-79161.49914988587,318.0448798395588
43260000,-79333.43274363587,310.52179314276447
43265000,-79385.83118113587,306.9972088455272
43270000,-79639.52258738587,315.74776613700976
43275000,-79208.88977488587,307.86269853559713
43280000,-79421.59289988587,310.9283385971605
43285000,-79929.73352488587,310.064952037745
43290000,-79345.03039988587,317.82317675717104
43295000,-79736.16321238587,312.26034286309283
43300000,-79291.23352488587,313.91483537822256
43305000,-79485.31946238587,306.8588796981611
43310000,-78840.23743113587,316.3062072167633
43315000,-79227.42883738587,309.7305135843513
43320000,-79128.22961863587,315.2477052788621
43325000,-79649.21008738587,318.99168203531536
43330000,-79366.28821238587,318.0782772551709
43335000,-79433.29211863587,319.01005410883266
43340000,-79679.72180613587,311.3629138316743
43345000,-79465.24133738587,315.784712124517
43350000,-79079.33899363587,313.79616014943645
43355000,-79437.63977488587,316.7060300184676
43360000,-79404.65149363587,316.84899759559073
43365000,-79960.81946238587,311.35147960931846
43370000,-79400.80383738587,312.10719849853473
43375000,-78955.11633738587,316.65240876869535
43380000,-79540.71399363587,316.6180911760519
43385000,-79444.78430613587,319.8703200657412
43390000,-79567.39368113587,312.8499750637093
43395000,-79010.56946238587,312.06580042580663
43400000,-79143.38977488587,319.510732202278
43405000,-79480.79211863587,314.51061870162056
43410000,-79768.89368113587,309.0376033029362
43415000,-79523.92883738587,318.1714213237616
43420000,-79398.62024363587,314.99632563510903
43425000,-79916.67102488587,311.85700138036447
43430000,-79274.47571238587,318.2227103558324
43435000,-79738.40930613587,312.891641543353
43440000,-79401.10071238587,310.4452874223587
43445000,-79327.37024363587,308.21283932579854
43450000,-79547.26477488587,318.5463488917423
43455000,-79626.72961863587,317.4673805615604
43460000,-79447.62414988587,318.14081524184456
43465000,-79378.52649363587,319.90676316226217
43470000,-79664.29211863587,314.62636749045595
43475000,-79587.01477488587,310.76695907022065
43480000,-79790.91321238587,310.7291115991656
43485000,-79039.72571238587,312.49513691272927
43490000,-79242.01477488587,312.5698364210689
43495000,-79443.92883738587,316.58989829911997
43500000,-79608.53821238587,313.05042708092896
43505000,-79515.31164988587,312.4844493128477
43510000,-79432.76477488587,309.42032534752036
43515000,-79343.60461863587,303.29686854268647
43520000,-79268.99133738587,310.5152979457509
43525000,-79270.16321238587,309.32079632629706
43530000,-79563.50305613587,316.9764275274174
43535000,-79478.79993113587,319.79063618491097
43540000,-79254.54602488587,315.0095546064798
43545000,-79594.52258738587,310.2048254023908
43550000,-78625.29602488587,305.04876788011234
43555000,-79412.70618113587,316.8548222105675
43560000,-79983.45227488587,314.3367247960895
43565000,-79432.21789988587,313.16946648386727
43570000,-79151.93664988587,306.06416275360397
43575000,-79285.20227488587,305.5863642481303
43580000,-79430.96399363587,313.37352773872857
43585000,-79556.91321238587,311.99636198687114
43590000,-79218.82727488587,308.57828472643735
43595000,-79741.39758738587,309.23267224537636
43600000,-79714.94055613587,310.74512377791484
43605000,-79295.26868113587,308.78179054120335
43610000,-80119.60071238587,317.0443994743887
43615000,-78866.81946238587,317.6868597637645
43620000,-79266.43664988587,315.72537277735273
43625000,-79402.54602488587,309.2364669856684
43630000,-79683.49914988587,315.2248705093186
43635000,-79213.71789988587,316.6513791837791
43640000,-79626.35852488587,318.3715604675699
43645000,-79906.24914988587,323.06074121390276
43650000,-79440.84289988587,310.1604987148782
43655000,-79354.37024363587,309.6141530852847
43660000,-79415.35852488587,310.98706687004756
43665000,-79473.64368113587,312.4901934787509
43670000,-79440.48743113587,306.63817849780617
43675000,-79338.93664988587,311.60425779944507
43680000,-79603.67493113587,309.6417133947811
43685000,-79635.40539988587,311.40863320461045
43690000,-79053.06164988587,312.09386794105893
43695000,-79462.78821238587,309.7573851215694
43700000,-79331.49914988587,316.383204785581
43705000,-79664.23352488587,309.92668537670363
43710000,-79331.69055613587,312.7875657416194
43715000,-79261.97571238587,311.83132522838537
43720000,-79543.46789988587,304.8694689308569
43725000,-79229.51086863587,322.3377317393886
43730000,-79175.54993113587,308.91147121197844
43735000,-79530.98352488587,317.7649070780144
43740000,-79231.60461863587,319.9491761241697
43745000,-79823.94836863587,312.47943047725363
43750000,-79138.52258738587,314.06513158044515
43755000,-79556.46789988587,314.255843856579
43760000,-79142.04602488587,313.2672805078394
43765000,-79522.85461863587,316.42741652835946
43770000,-79972.30774363587,309.44374176774
43775000,-79185.92102488587,318.76757544648194
43780000,-79401.53821238587,310.03502876810643
43785000,-79410.88977488587,313.95502626404897
43790000,-78885.35461863587,312.9631284064114
43795000,-79675.89758738587,312.36318617716296
43800000,-79669.14368113587,314.7762487169702
43805000,-79512.13977488587,316.22819691962883
43810000,-79794.49914988587,311.29670643765934
43815000,-78863.08508738587,318.58608693569505
43820000,-79395.47961863587,315.17955000558095
43825000,-79733.20227488587,307.14258488139916
43830000,-79245.55383738587,316.60429533830495
43835000,-79719.64758738587,315.7260985433101
43840000,-79421.34289988587,316.0063144237667
43845000,-79667.58118113587,313.655613313864
43850000,-79658.79211863587,312.5710639882696
43855000,-79655.62024363587,312.4037820720185
43860000,-79504.26477488587,314.50634635123504
43865000,-79446.24914988587,310.78914851450924
43870000,-79433.16321238587,319.1023395705041
43875000,-79804.96789988587,316.57902749591017
43880000,-79622.22571238587,310.59079167746853
43885000,-79310.40149363587,313.1704294964926
43890000,-79021.45227488587,311.8150127792224
43895000,-78721.74914988587,312.87976053889014
43900000,-79847.62024363587,317.1365830103303
43905000,-79337.01868113587,312.76411720398096
43910000,-79283.84289988587,315.22437091367175
43915000,-79212.68664988587,313.456422354461
43920000,-79612.76477488587,314.1015707916334
43925000,-79460.90930613587,317.85277618418786
43930000,-79322.44446238587,313.99574043689853
43935000,-79501.30383738587,317.314219843817
43940000,-79184.66711863587,315.90381739220373
43945000,-80122.74914988587,318.34935257530975
43950000,-79689.67493113587,312.07966532957704
43955000,-79610.86633738587,314.47947645030183
43960000,-79708.71789988587,315.0502447985327
43965000,-79291.28821238587,312.74160410125245
43970000,-79753.83118113587,314.38847801171875
43975000,-79447.43664988587,309.57165469583987
43980000,-79182.11243113587,314.7434886089957
43985000,-79626.92883738587,316.6652930662143
43990000,-79243.12805613587,316.843603237325
43995000,-79382.10461863587,311.04819144782937
44000000,-79235.06946238587,312.8076418806645
44005000,-79697.47571238587,316.7099390947805
44010000,-79692.76477488587,312.2079964752772
44015000,-79597.28039988587,317.8439983775621
44020000,-79558.98743113587,308.7291597454498
44025000,-79387.90930613587,319.36182027834167
44030000,-79283.05383738587,311.16884260561966
44035000,-79734.14368113587,316.2872904350636
44040000,-79193.28039988587,310.6447258049185
44045000,-79263.61633738587,310.9795174611011
44050000,-79824.82727488587,314.2349188967147
44055000,-79845.87024363587,314.5528332571221
44060000,-79233.77258738587,311.32463738258406
44065000,-79623.23352488587,310.49480674340725
44070000,-79603.46399363587,315.8467732613957
44075000,-79504.87024363587,308.8948071083254
44080000,-79539.72571238587,314.9990621026499
44085000,-79168.31164988587,320.2181215167485
44090000,-79461.85852488587,311.1837179896262
44095000,-79147.62024363587,315.8203185287298
44100000,-79139.34680613587,315.4738751565763
44105000,-79149.66321238587,312.6153683868629
44110000,-79578.66321238587,313.09672909950876
44115000,-79248.48352488587,313.25318937948964
44120000,-79318.11243113587,310.7622536083394
44125000,-79773.69446238587,316.31474926323756
44130000,-79334.98743113587,314.0609037343557
44135000,-79202.83899363587,319.80140584084205
44140000,-79941.10852488587,307.37681975287614
44145000,-79206.15539988587,308.6575421324018
44150000,-79480.78039988587,309.47039259600854
44155000,-79409.59289988587,311.1471962538188
44160000,-79507.58508738587,313.7953276609324
44165000,-79364.43664988587,310.4311657063306
44170000,-79644.71008738587,308.89655453297723
44175000,-79583.56555613587,317.26554738070644
44180000,-79107.60071238587,310.5565483911451
44185000,-79459.03821238587,313.9176703418052
44190000,-79186.03821238587,315.6409864113793
44195000,-79532.83508738587,318.7961887552969
44200000,-79763.51868113587,319.3655623620919
44205000,-78998.37024363587,308.9605738393723
44210000,-79597.67883738587,307.7247276631258
44215000,-79312.76477488587,313.36901372740755
44220000,-79100.00305613587,316.7865950176384
44225000,-79410.51477488587,307.78214557515884
44230000,-79719.55774363587,318.1892262186712
44235000,-79226.15539988587,310.8830768541596
44240000,-79786.67883738587,309.447604167984
44245000,-79951.78039988587,316.57679765087136
44250000,-79426.80383738587,309.78581388775325
44255000,-79704.51477488587,310.010547604458
44260000,-79485.77649363587,316.26391869627236
44265000,-79248.81946238587,305.4702314897611
44270000,-79624.14758738587,314.63885828929705
44275000,-79761.95227488587,313.89919279613616
44280000,-79331.08899363587,317.89791420412814
44285000,-79426.65539988587,314.33009642880944
44290000,-79407.16321238587,315.96678998340053
44295000,-79764.73352488587,316.47409349123296
44300000,-79380.02258738587,315.16903770779544
44305000,-80041.96399363587,312.5300507950152
44310000,-79687.92102488587,315.28770210481423
44315000,-79361.92883738587,314.82691492835096
44320000,-79334.60071238587,316.0701405461203
44325000,-79683.77258738587,312.8669915807703
44330000,-79840.88586863587,319.5820066207512
44335000,-78882.09289988587,316.3843361574092
44340000,-79796.10071238587,309.29919424105645
44345000,-79341.20618113587,313.8670905520054
44350000,-79181.69836863587,313.9003845453069
44355000,-79256.24133738587,311.408009964205
44360000,-79796.92102488587,311.5369936184322
44365000,-79023.99914988587,321.92342386135164
44370000,-79085.34289988587,312.380561616088
44375000,-79165.79993113587,317.26218321966417
44380000,-79065.96008738587,305.14822779254627
44385000,-78961.43274363587,317.34872020135725
44390000,-79480.61633738587,311.07546639379757
44395000,-79720.34680613587,312.9033607485076
44400000,-79414.16711863587,310.20914242126975
44405000,-79498.19055613587,314.4077686586615
44410000,-79043.53039988587,311.55191708719684
44415000,-78952.50696238587,313.4103822564642
44420000,-78995.63977488587,316.15228523468284
44425000,-79515.32336863587,312.52181249045833
44430000,-79755.38977488587,314.6594639866492
44435000,-79454.92102488587,312.17865746825834
44440000,-79312.19836863587,312.5572021874865
44445000,-79372.93274363587,312.92403681093344
44450000,-79661.72961863587,310.19848276842464
44455000,-79537.62805613587,316.73205114106577
44460000,-79322.21789988587,308.4879761316638
44465000,-78927.62805613587,313.7187106440986
44470000,-79190.51477488587,307.1212483464794
44475000,-79516.29602488587,318.6821574127445
44480000,-79120.73352488587,309.6766679636597
44485000,-79162.60852488587,308.9474412218296
44490000,-78885.92493113587,315.5284498270774
44495000,-79568.48352488587,307.5874217684629
44500000,-79716.72571238587,313.31851317302505
44505000,-79224.14758738587,309.4178288728137
44510000,-79565.72180613587,315.95316844236834
44515000,-79250.73352488587,315.38311738885784
44520000,-79700.83508738587,311.1501820639442
44525000,-79182.28039988587,313.8793433741442
44530000,-79376.41711863587,308.084709673882
44535000,-79564.49524363587,315.8709240252597
44540000,-79250.03821238587,313.3596296886854
44545000,-79244.23352488587,307.6827550039693
44550000,-79270.03821238587,314.62944005139224
44555000,-78913.76086863587,311.73676974359347
44560000,-79621.63586863587,312.1837269533682
44565000,-79047.39758738587,316.92420133983717
44570000,-79256.80383738587,307.21348863773886
44575000,-79191.10071238587,318.3233467599111
44580000,-79451.55383738587,312.98900701134636
44585000,-79261.28821238587,316.6797813252861
44590000,-78958.14758738587,311.07993562223544
44595000,-79758.92102488587,313.3062904816771
44600000,-79574.31164988587,312.77666545805187
44605000,-79257.44446238587,310.70498871158674
44610000,-79244.49133738587,310.5479035785577
44615000,-79122.13196238587,308.4759651222665
44620000,-79266.62414988587,309.8350216581951
44625000,-79406.55774363587,309.06980733124516
44630000,-79833.03430613587,314.96551339138375
44635000,-79568.04602488587,313.9757466434356
44640000,-79468.04993113587,307.0833485566983
44645000,-79499.12805613587,311.12300668813134
44650000,-79681.10852488587,305.5909987913682
44655000,-79467.43664988587,313.65879811848004
44660000,-79671.70618113587,312.74949794582653
44665000,-79404.64758738587,309.82649498948945
44670000,-79399.47571238587,315.56474971924774
44675000,-79394.30383738587,315.26237667671745
44680000,-79588.43664988587,315.1330079644326
44685000,-79371.18274363587,316.88803802384336
44690000,-79268.14368113587,312.3785005239519
44695000,-79582.56555613587,311.06290167389415
44700000,-79586.34289988587,306.87949810078516
44705000,-79916.98743113587,312.99336521085195
44710000,-79466.34289988587,315.7553664474249
44715000,-79644.77258738587,311.93506181300324
44720000,-79400.31164988587,317.83200561577934
44725000,-79408.87805613587,319.5307966286059
44730000,-79242.77258738587,316.2956007364134
44735000,-79071.37414988587,314.65196789816804
